,amplitude,flux_percentile_ratio_mid20,flux_percentile_ratio_mid35,flux_percentile_ratio_mid50,flux_percentile_ratio_mid65,flux_percentile_ratio_mid80,percent_difference_flux_percentile,percent_beyond_1_std,skew,std,stetson_j,stetson_k,weighted_average,median_absolute_deviation,period_fast,KIC,morph,period,BP-RP,Gmag,RUWE,Class
0,0.0712692141532898,0.11324791118205117,0.2009029005232713,0.3010243120551857,0.4248064229860246,0.6199220653959212,0.004461411736989022,0.038367157959719116,-6.8157298424452595,0.00821386319820397,-0.9961992684150579,0.4160547504871336,0.9986729657047936,0.0007290244102478027,4.230181613981281,1026032,0.15,8.4604378,0.859092,14.706175,1.253,sp
1,0.044476598501205444,0.12381972415606862,0.2268047121433816,0.37907999631744993,0.5561949236165574,0.7866831511940066,0.020301900333133584,0.2460302184582812,-0.5668622446194492,0.007055085026651968,-0.9974954365409144,0.9502434769220395,0.9994692296760547,0.0038898587226867676,21.007203004212208,1026957,0.01,21.7613058,1.197558,12.488524,0.913,sp
2,0.2591448128223419,0.12815192720059768,0.23739446136312828,0.36946429532747166,0.5360186214258554,0.7612583654497355,0.021293628740042998,0.20803298988299496,-0.662354994064958,0.007717420956636097,-0.9969302251513777,0.90501175051225,0.9996496493217467,0.004184305667877197,7.992912376117429,1161345,0.24,4.2874555,1.13267,12.391208,1.299,sp
3,0.18169355392456055,0.07653468454820193,0.14149938316465674,0.2217252336823547,0.34025635520042274,0.6084214182257425,0.006776274128939065,0.13801355822312908,-9.041436849992477,0.004880509127330969,-0.9985607820176169,0.42173095773993907,0.9999359262666012,0.0008153915405273438,2.7422367951157205,1432214,0.0,161.7883,0.912864,15.58978,0.989,np
4,0.08793720602989197,0.22005308272832572,0.3939615908023699,0.5771245508574366,0.7610277695834168,0.9139642857307719,0.11681246997634859,0.3851766068326578,-0.5471732074186842,0.04209160604147332,-0.9005377216054588,1.0863595262880488,0.9861760547234928,0.02861154079437256,0.14163755313043563,1433410,0.74,0.2832752,1.003872,14.233169,12.446,ev
5,0.102562814950943,0.07034466170581276,0.14622858823297866,0.2634754793635072,0.357340427821141,0.6689965324352385,0.14264435545937615,0.1282161803713528,-1.793161853753994,0.04239851902857128,-0.8396763279987259,0.8944595205712237,0.9817121545811481,0.012673705816268921,0.7963163254172024,1433980,0.62,1.5926344,0.897908,14.906491,1.009,ev
6,0.018246352672576904,0.11955434564159156,0.21648616657870165,0.32777646217769474,0.46910329997871575,0.6916815804442106,0.0014147596098842564,0.028162539838195635,-6.386196452808386,0.00264336966576359,-0.9996478463418835,0.39713850460447925,0.999633327294338,0.0002511739730834961,3.5054572753846776,1571511,0.17,14.022451,0.847588,13.392842,1.001,np
7,0.058636367321014404,0.11608843029315351,0.21093938367857132,0.3273703441814326,0.48943616565068215,0.7324004714072123,0.020794755470296952,0.24198155256790438,-1.0025918393245867,0.007338098172530161,-0.9972821731731364,0.8912702268914873,0.9994902131392458,0.0037001967430114746,2.2562422553389725,1575690,0.31,2.2524281,1.658569,15.658937,6.354,sp
8,0.025442510843276978,0.1513679011182932,0.26990549074555353,0.40087106216454027,0.5581689303054722,0.767710255531994,0.0025125737314367416,0.2836638629523883,-2.2076723807396217,0.0009018889603109086,-0.9999592506983735,0.9224461209661734,0.9999833577367141,0.0005470514297485352,2.0996455410335324,1722276,0.0,569.95,1.066839,14.681491,1.522,sp
9,0.13177081942558289,0.29771238039965375,0.5019814410994102,0.6782768841012384,0.8147211578077568,0.9255122869986497,0.043520657525873974,0.4731749142577168,0.09524319231579066,0.01665906698397652,-0.9859459821737201,1.1177372015977085,1.0008922757141478,0.01583954691886902,0.29236549696897496,1868650,1.0,0.5847312,-0.304792,13.594062,1.071,ev
10,0.021403014659881592,0.09708298693937806,0.17920865486170895,0.2706099860420384,0.3985279735779729,0.6556421096591336,0.007401145652241492,0.1837371785342649,-1.4974677246194386,0.002712415573631886,-0.9996313937326008,0.8124427238581552,0.9997400850000799,0.0010856986045837402,33.76392847462486,1873513,0.16,3.2903828,2.248106,15.644889,1.018,np
11,0.08984905481338501,0.13816858811289026,0.2495206366977583,0.3775631374934043,0.5349586353480767,0.7580494397591909,0.004090839390605811,0.013614057305683077,-10.285043433989276,0.006444917941137426,-0.9974665314458173,0.32951274644127226,0.999539455415985,0.0008249282836914062,3.2233709353191085,1995732,0.03,77.3627213,1.142864,15.630774,0.994,np
12,0.07616406679153442,0.12735923556230414,0.22738804263846518,0.34550465036976175,0.4886772034099599,0.699912645350792,0.005961590905989356,0.03680815400504546,-6.517946436334564,0.010153815182443847,-0.9933727923802302,0.42928639783235994,0.9983148963947267,0.0011137723922729492,3.564548756625861,2019076,0.16,7.1292282,1.000964,15.671549,4.349,sp
13,0.19528096914291382,0.27021291123627994,0.4608006079384086,0.6269360805058689,0.7663688301799706,0.8909808801117803,0.12690575679649546,0.4484776979299143,-0.029101775450486613,0.046644217898328684,-0.877200184844193,1.1056990672090723,0.9978649787196845,0.043023765087127686,0.16552116687248095,2141697,0.98,0.3310425,0.786589,13.374279,0.942,ev
14,0.7425106540322304,0.284218618902468,0.5021770201161002,0.6975541943523681,0.8343157457468231,0.928270800330919,0.32826556855521893,0.4804691720040127,-0.19891064231207428,0.1244016528982086,0.31658341448044464,1.1072282128293367,0.9714267284443473,0.1090235710144043,0.18694201334259974,2159783,0.87,0.3738842,0.937325,14.982412,1.028,ev
