tic__tess_id,tic__ra,tic__dec,tic__Tmag,bjd0,period,morph_coeff,
0096799506, 105.176553, -30.719138, 11.50, 1468.403018, 6.5457001, 0.213,
0433977629, 342.350802, 65.801871, 12.80, 1766.781285, 6.5596851, 0.111,
0427767269, 352.645618, 66.562679, 9.90, 1766.804586, 6.5600242, 0.486,
0295803225, 303.841425, 48.287246, 10.46, 1689.488892, 6.5603139, 0.320,
0279871974, 354.301682, 66.919477, 10.31, 1765.839631, 6.5619449, 0.438,
0396170777, 298.878821, -71.261251, 9.62, 1654.200047, 6.5656577, 0.468,
0401889117, 52.243369, -42.260166, 9.77, 1386.290097, 6.5862074, 0.205,
0348021286, 34.053416, 57.569559, 10.70, 1793.485975, 6.5904241, 0.322,
0305466446, 314.783777, 63.479742, 10.87, 1711.513536, 6.5998431, 0.194,
0331860062, 18.665080, 54.658577, 9.46, 1772.418799, 6.6022112, 0.515,
1992266045, 319.699083, -26.615983, 9.53, 2086.418658, 6.6177363, 0.391,
0268766053, 31.909206, -20.661878, 11.76, 1386.230519, 6.6196826, 0.205,
0402339590, 354.037173, -16.468982, 9.89, 1360.244638, 6.6262203, 0.646,
0443171652, 95.829656, -6.096892, 15.68, 1468.549889, 6.6276530, 0.217,
0072782654, 85.792594, -0.687443, 9.82, 1471.238010, 6.6314323, 0.215,
0123573766, 89.121603, -19.493049, 12.06, 1472.063048, 6.6350711, 0.150,
0039018208, 12.089498, -66.160271, 11.10, 1337.762395, 6.6493104, 0.143,
0141663326, 228.811487, -43.125194, 9.59, 1601.445281, 6.6546536, 0.198,
0113567527, 293.797794, -35.038683, 9.98, 1663.115010, 6.6547256, 0.274,
0139732428, 67.062916, -23.101694, 8.75, 1438.430358, 6.6637267, 0.310,
0421782795, 334.690024, 56.126082, 8.52, 1739.868497, 6.6729899, 0.583,
0376595143, 86.682934, 75.349037, 10.38, 1821.985474, 6.6764774, 0.365,
0301741204, 40.034239, 48.899711, 10.06, 1798.853341, 6.6790284, 0.433,
0031653503, 46.351030, -66.684246, 10.94, 1327.653067, 6.6806299, 0.549,
0253929719, 338.433775, -35.187046, 14.18, 2062.626418, 6.6868705, 0.405,
0175969976, 121.200214, -18.411815, 13.64, 1494.520141, 6.6976452, 0.479,
0049558810, 36.538156, -36.374618, 10.27, 1386.219293, 6.7093594, 0.162,
0302384263, 33.078035, -13.511710, 9.70, 1411.837396, 6.7112322, 0.161,
0121966220, 75.797736, 41.785832, 10.80, 1820.108566, 6.7154544, 0.379,
0345899523, 192.890238, -15.515197, 11.31, 1576.285328, 6.7185621, 0.548,
0389525208, 313.261481, -38.594876, 10.07, 1329.275179, 6.7444284, 0.231,
0135050395, 184.837640, -39.857106, 9.58, 1574.486047, 6.7599877, 0.123,
0393803650, 81.358995, -22.937484, 9.43, 1440.785849, 6.7674706, 0.648,
0011704852, 304.112437, 38.761349, 11.93, 1713.361170, 6.7712427, 0.548,
0379215982, 307.569561, 20.885260, 8.99, 1686.440298, 6.7723730, 0.180,
0158561566, 287.708814, 47.333050, 11.64, 1690.175298, 6.7899645, 0.332,
0237117591, 269.902752, 55.038084, 9.33, 1955.550627, 6.7966898, 0.305,
0320228013, 174.741518, -63.477494, 10.39, 1571.053077, 6.8002103, 0.550,
0017005768, 20.610570, 26.925749, 9.92, 1765.270386, 6.8397291, 0.190,
0155988736, 235.534846, 45.014694, 8.80, 1930.062618, 6.8489974, 0.415,
0160148385, 1.046407, -47.360645, 11.91, 1357.743583, 6.8505104, 0.226,
0255700967, 98.901438, -52.339372, 8.67, 1470.572925, 6.8512341, 0.228,
0457127187, 133.962519, 64.972656, 9.45, 1843.076606, 6.8535197, 0.511,
0362043085, 58.287287, 5.609210, 10.35, 1441.604476, 6.8615943, 0.249,
0301741193, 40.043541, 48.906077, 10.87, 1793.518081, 6.8685665, 0.322,
0041865879, 21.390201, -41.809600, 9.81, 1354.542523, 6.8827280, 0.573,
0250387838, 30.267669, -2.495245, 7.26, 1411.306395, 6.8862416, 0.165,
0167697604, 102.871073, -59.966911, 11.75, 1628.919178, 6.8965116, 0.211,
0373328406, 2.637205, 76.188289, 10.66, 1822.779885, 6.8965440, 0.130,
0278706358, 334.810708, -40.533673, 10.39, 1331.339464, 6.9025229, 0.225,
0234933888, 98.462321, 4.525449, 6.69, 1472.988982, 6.9113490, 0.308,
0280564453, 50.269278, 66.306011, 14.10, 1791.089889, 6.9149552, 0.316,
0303811839, 164.542822, -55.982259, 10.00, 1570.335192, 6.9206307, 0.123,
0424992973, 81.809257, -18.578511, 9.94, 1442.115000, 6.9253457, 0.147,
0169458450, 297.400386, 40.149498, 11.37, 1681.267693, 6.9287941, 0.272,
0168312820, 154.328073, -25.914419, 12.32, 1545.543416, 6.9341227, 0.134,
0122606463, 290.859256, 38.633803, 11.64, 1691.565450, 6.9433642, 0.250,
0016479253, 101.994319, 36.451392, 10.98, 1848.140911, 6.9481612, 0.347,
0369334982, 81.259721, 41.878199, 12.11, 1821.091102, 6.9521030, 0.269,
0321857016, 322.941323, 66.348867, 11.23, 1738.348178, 6.9561293, 0.198,
0332079835, 120.237402, -13.771237, 9.18, 1490.289773, 6.9564269, 0.153,
0200297691, 72.589820, -45.780579, 9.02, 1413.071251, 6.9788711, 0.534,
0018915591, 118.913079, 12.669037, 9.94, 1492.785036, 6.9856401, 0.434,
0419744996, 325.194379, -69.374594, 8.58, 1330.685490, 7.0049837, 0.503,
0269031095, 299.586541, 46.765531, 10.57, 1684.851394, 7.0094462, 0.365,
0049899799, 48.854265, -2.175285, 8.28, 1413.194808, 7.0113985, 0.265,
0410477617, 25.444452, 49.303198, 7.44, 1792.768596, 7.0292201, 0.287,
0396201681, 359.524957, 67.603160, 9.69, 1769.796372, 7.0384034, 0.220,
0030122338, 133.850167, -44.187374, 9.50, 1514.067117, 7.0401695, 0.349,
0327121928, 3.343221, 58.209323, 11.72, 1769.917644, 7.0465247, 0.259,
0291466214, 111.206599, -51.474049, 7.48, 1495.535482, 7.0505819, 0.264,
0031303242, 82.806893, -27.151183, 10.14, 1441.243024, 7.0550700, 0.290,
0057256934, 251.540643, 38.789194, 12.39, 1959.342016, 7.0631807, 0.260,
0232967440, 197.682344, 70.768410, 10.29, 1716.973743, 7.0643648, 0.143,
0087251422, 78.490397, 56.507944, 7.97, 1825.166288, 7.0661708, 0.167,
0024133365, 238.609993, -27.561000, 8.40, 1628.749991, 7.0690407, 0.338,
0408618999, 43.435020, 69.101407, 8.33, 1792.817728, 7.0751201, 0.322,
0357713892, 189.639342, -78.445515, 10.47, 1604.086113, 7.1001327, 0.216,
0354246759, 346.367257, 76.737364, 10.66, 1817.688482, 7.1196088, 0.224,
0001220444, 71.527391, -30.623296, 8.97, 1440.634408, 7.1620656, 0.173,
0040038743, 300.166261, 36.197465, 10.50, 1683.563546, 7.1681194, 0.322,
0261656371, 20.218095, -80.316844, 10.57, 1337.235014, 7.1953094, 0.143,
0219435542, 205.435223, 74.320471, 9.18, 1685.451925, 7.1989808, 0.233,
0236387002, 244.430023, 26.304182, 10.40, 1958.678029, 7.2009313, 0.083,
0169532369, 78.098876, -13.605615, 11.58, 1440.306694, 7.2100032, 0.286,
0436158814, 83.948241, 9.763895, 12.87, 1473.037203, 7.2148954, 0.094,
0024400247, 81.777728, -31.566173, 6.63, 1445.246674, 7.2179641, 0.235,
0072534221, 207.669326, 14.288184, 9.39, 1930.718804, 7.2291095, 0.197,
0365070128, 202.064460, 5.594291, 11.16, 1940.413085, 7.2527315, 0.159,
0289596375, 131.795720, -13.062978, 7.83, 1519.064993, 7.2599752, 0.206,
0101220458, 55.584755, 32.091940, 15.31, 1797.417672, 7.3127626, 0.494,
0260502102, 96.515995, -59.016167, 11.03, 1600.080265, 7.3152083, 0.125,
0233558430, 250.583206, -46.647276, 8.93, 1634.776856, 7.3221517, 0.241,
0336405638, 281.968163, 39.980862, 11.33, 1688.386932, 7.3251549, 0.169,
0202295392, 175.193135, 51.998172, 9.46, 1874.813814, 7.3283043, 0.477,
0441694629, 213.327801, 54.689115, 10.27, 1716.662926, 7.3299868, 0.078,
0179295564, 159.479185, -20.098083, 10.13, 1551.538399, 7.3338500, 0.212,
0341309569, 315.928873, -64.132506, 11.32, 1654.555360, 7.3465817, 0.107,
0129409890, 343.061709, 38.745731, 8.16, 1739.871332, 7.3514052, 0.397,
0301063488, 298.351227, 20.327454, 7.08, 1690.412334, 7.3583242, 0.230,
0206468815, 57.017600, -53.606860, 9.78, 1391.856475, 7.3703493, 0.181,
0388529207, 357.882472, 83.614532, 11.86, 1793.786610, 7.3747688, 0.184,
0018028547, 172.707966, 41.286831, 6.47, 1902.988228, 7.3991220, 0.124,
0051947865, 138.757311, -20.120406, 7.30, 1519.523703, 7.4016964, 0.257,
0120689878, 286.012918, 40.487043, 9.29, 1685.504464, 7.4044700, 0.221,
0299096773, 71.375638, -3.254656, 4.17, 1441.857987, 7.4071270, 0.406,
0124651221, 104.575199, -6.183649, 13.40, 1490.638736, 7.4215887, 0.325,
0394179202, 289.698320, 38.406590, 11.66, 1687.656312, 7.4241532, 0.211,
0286396160, 171.532974, -7.319387, 12.54, 1545.308898, 7.4284966, 0.336,
0271548206, 295.297910, 46.920474, 14.67, 1687.434082, 7.4487459, 0.215,
0349444267, 250.608657, 21.592885, 7.31, 1986.314471, 7.4562521, 0.107,
0235009317, 352.645895, -61.974385, 11.83, 1336.664051, 7.4572529, 0.184,
0270341486, 33.243571, -81.399848, 9.88, 1324.940819, 7.4601658, 0.480,
0279319810, 104.104524, -54.688866, 10.64, 1627.280379, 7.4961062, 0.188,
0335484090, 332.747886, 63.399536, 7.49, 1547.889315, 7.4987563, 0.399,
0406276109, 325.646796, -64.215823, 13.81, 1326.960813, 7.5470488, 0.139,
0370678161, 226.210002, -53.359995, 8.65, 1602.627551, 7.5556123, 0.366,
0044988465, 146.869302, -37.724516, 7.15, 1551.566572, 7.5638488, 0.150,
0172742334, 101.408046, -26.711768, 11.74, 1475.406762, 7.5647799, 0.169,
0467113954, 90.613886, 52.143991, 10.89, 1816.896605, 7.5681699, 0.110,
0293480903, 49.972947, -82.143447, 10.44, 1330.982929, 7.5694596, 0.117,
0101395259, 148.720387, -23.332150, 10.19, 1523.945170, 7.5746218, 0.173,
0048499902, 284.757730, 52.468145, 11.64, 1687.042565, 7.5811853, 0.572,
0278988794, 101.902401, -57.824762, 13.72, 1328.479532, 7.5923552, 0.173,
0309658221, 79.253714, -61.514588, 9.86, 1334.825188, 7.5949887, 0.247,
0020299889, 228.385547, 38.568210, 9.50, 1951.041183, 7.6062167, 0.496,
0197570458, 325.994167, -38.017428, 13.08, 1332.332753, 7.6179156, 0.105,
0231081369, 68.073652, -66.916366, 11.73, 1551.171109, 7.6314514, 0.162,
0270648838, 136.700664, 5.464664, 10.64, 1521.746137, 7.6353274, 0.133,
0424719589, 294.671443, 54.973815, 5.44, 1686.227248, 7.6407457, 0.124,
1883519478, 294.671597, 54.973789, 5.45, 1716.790212, 7.6407461, 0.125,
0219173590, 91.316792, -49.124384, 9.61, 1440.879678, 7.6506857, 0.562,
0378275454, 302.309665, 35.483849, 7.71, 1687.421816, 7.6560697, 0.395,
0366072761, 356.636928, 69.827613, 12.38, 1766.577009, 7.6596081, 0.098,
0364200513, 239.023449, -36.892872, 8.57, 1630.862188, 7.6718290, 0.313,
0321455348, 175.503843, -60.758369, 10.36, 1577.219859, 7.6818847, 0.213,
0233735068, 277.476887, 61.049465, 10.02, 1929.616689, 7.6868682, 0.209,
0139825840, 324.998833, -52.359002, 5.64, 1328.518021, 7.6881634, 0.507,
0081390067, 46.364770, 61.654912, 8.61, 1794.936875, 7.7029007, 0.246,
0250196734, 65.218471, -2.625420, 11.09, 1439.871848, 7.7039539, 0.103,
0436103335, 83.805189, 10.240088, 5.43, 1473.789342, 7.7042854, 0.424,
0099254945, 169.332333, 39.717555, 11.02, 1901.766654, 7.7078125, 0.100,
0458842028, 35.516568, 65.537845, 9.74, 1790.807385, 7.7124689, 0.231,
0081702112, 167.892277, -49.936389, 7.95, 1573.071804, 7.7359444, 0.316,
0159720778, 291.273759, 44.371236, 11.89, 1715.168356, 7.7360166, 0.173,
0060658382, 138.108540, -7.109803, 5.91, 1523.001865, 7.7504819, 0.243,
0350743714, 88.885933, -57.290593, 9.79, 1605.508259, 7.7575749, 0.170,
0176591772, 87.577669, -5.770605, 9.79, 1472.739316, 7.7585814, 0.141,
0306107122, 264.245653, -62.934873, 8.72, 1630.436664, 7.7598310, 0.389,
0158301961, 288.518115, -50.374631, 11.71, 1659.187191, 7.7615593, 0.225,
0407067592, 232.616324, -81.518166, 11.10, 1640.943181, 7.7718804, 0.462,
0364107753, 251.361964, -71.839816, 7.05, 1632.039476, 7.7739061, 0.338,
0382323697, 29.432030, -11.513998, 11.58, 1387.419543, 7.7742733, 0.273,
0336434532, 314.273236, 55.727589, 9.54, 1717.549080, 7.7753455, 0.340,
0141685465, 90.404433, -73.474918, 11.37, 1416.199451, 7.8074225, 0.220,
0179410793, 212.030610, -39.596895, 10.11, 1602.517719, 7.8327444, 0.328,
0037606218, 93.248567, -27.880388, 9.26, 1469.612215, 7.8358545, 0.210,
0252294709, 73.688307, 55.437230, 8.76, 1818.207519, 7.8595623, 0.146,
0273131564, 297.313156, 46.448208, 12.02, 1684.045480, 7.8631235, 0.164,
0300446210, 111.590806, -66.290737, 11.08, 1626.780753, 7.8658514, 0.151,
0333127661, 181.139883, -52.694153, 9.07, 1576.271647, 7.8942715, 0.290,
0092352621, 313.788158, -34.135532, 10.01, 1328.310677, 7.8963939, 0.287,
0301072091, 298.385578, 21.288791, 8.36, 1683.605392, 7.9062585, 0.323,
0055655482, 101.314567, 61.492331, 9.22, 1843.825289, 7.9203360, 0.169,
0115920747, 190.569530, 43.241687, 10.49, 1906.842881, 7.9350688, 0.188,
0130876312, 117.172811, -38.458443, 10.63, 1496.011769, 7.9399755, 0.397,
0049534600, 273.693892, -52.818848, 9.09, 1662.053057, 7.9490097, 0.166,
0121156576, 58.091522, -21.855571, 11.34, 1414.178059, 7.9497566, 0.428,
0401309413, 135.360708, -50.034482, 10.28, 1527.395996, 7.9537224, 0.221,
0342010156, 269.660497, 22.146330, 8.73, 2012.308043, 7.9605275, 0.359,
0454855280, 177.377419, -76.158749, 9.70, 1598.243914, 7.9612445, 0.160,
0297899564, 55.016947, 81.019179, 9.45, 1820.420220, 7.9717615, 0.112,
0079548760, 51.071829, -45.096753, 7.34, 1384.396869, 7.9719710, 0.173,
0396655059, 214.778171, -77.095291, 10.09, 1626.933032, 7.9771837, 0.186,
0254258206, 288.562097, -36.244375, 9.20, 1657.020442, 8.0168719, 0.511,
0206856569, 96.958433, 10.696697, 8.39, 1475.637277, 8.0171338, 0.327,
0313028417, 87.457870, 51.969305, 10.88, 1815.707971, 8.0259764, 0.707,
0117397619, 48.343197, 48.108688, 7.49, 1792.031583, 8.0310059, 0.384,
0359188252, 198.742848, 28.118814, 11.69, 1935.706081, 8.0473797, 0.119,
0256512446, 299.436206, 60.662040, 8.45, 1684.599738, 8.0561111, 0.207,
0316249183, 51.895972, 55.382756, 13.01, 1823.508909, 8.0585308, 0.260,
0263074592, 16.409233, -80.061304, 9.36, 1328.956236, 8.0693981, 0.454,
0035655828, 148.744525, -45.290607, 9.47, 1550.935091, 8.0726590, 0.241,
0219096494, 269.799927, 70.593487, 10.88, 1932.607232, 8.0741923, 0.240,
0355152971, 130.070612, -65.799342, 10.23, 1547.550746, 8.0760327, 0.452,
0200373531, 338.444144, 43.331607, 11.12, 1744.376663, 8.0766059, 0.262,
0063291675, 292.491860, 47.835360, 11.19, 1685.105032, 8.0982073, 0.188,
0124912666, 256.374196, -43.822293, 15.20, , 8.1119042, 0.461,
0011046410, 56.127125, -1.163089, 5.32, 1441.106275, 8.1226211, 0.439,
0261335113, 92.334867, -80.694270, 13.65, 1322.135176, 8.1305944, 0.065,
0346541355, 55.161537, 28.773338, 7.28, 1793.663305, 8.1611554, 0.256,
0443055162, 95.059680, -10.725009, 7.09, 1471.823730, 8.1675395, 0.210,
0056023695, 113.074465, -14.608123, 10.22, 1492.911881, 8.1783355, 0.578,
0229057817, 331.990313, -32.833234, 10.40, 1325.678891, 8.1821018, 0.585,
0387178621, 140.414052, -55.907677, 11.14, 1548.193069, 8.1871258, 0.545,
0311062274, 85.299840, 52.393157, 9.20, 1817.984480, 8.1900688, 0.210,
0274129522, 298.448545, 45.104174, 11.53, 1685.973462, 8.2093983, 0.134,
0078568736, 102.891408, -22.190475, 9.14, 1475.463844, 8.2197877, 0.159,
0422038373, 301.365121, -57.048108, 10.47, 1661.646409, 8.2222610, 0.148,
0308991822, 123.113157, -65.544856, 9.06, 1328.173777, 8.2243833, 0.161,
0233569141, 281.719845, 64.892289, 9.31, 1684.191892, 8.2329493, 0.142,
0064951042, 339.067198, 57.035613, 11.57, 1743.819531, 8.2390329, 0.584,
0005506314, 153.122138, -19.824212, 9.36, 1552.394236, 8.2539175, 1.016,
0165626871, 228.035391, 55.919363, 9.90, 1745.052241, 8.2570926, 0.117,
0269347089, 148.165763, -60.232230, 9.98, 1574.944562, 8.2596821, 0.496,
0230063769, 229.977957, 69.416828, 9.98, 1872.331339, 8.2614364, 0.149,
0051024887, 42.154146, 62.189709, 14.99, 1797.336722, 8.2674452, 0.284,
0349518145, 111.255889, -61.316578, 12.60, 1327.574927, 8.2798747, 0.150,
0161577376, 75.136922, -46.189252, 11.31, 1412.947035, 8.2844594, 0.182,
0455178154, 124.697905, 0.283504, 9.05, 1496.344761, 8.2894768, 0.459,
0319011894, 112.508299, 2.260792, 10.63, 1492.715109, 8.2909378, 0.334,
0219421171, 79.823670, -49.646857, 11.32, 1412.324121, 8.3029770, 0.165,
0310170268, 239.582854, 48.490637, 11.15, 1934.246137, 8.3173515, 0.067,
0286310830, 170.439524, -8.837164, 10.18, 1545.836155, 8.3685918, 0.316,
0286310836, 170.422408, -8.827783, 10.05, 1545.836063, 8.3748025, 0.320,
0199661915, 251.324505, 56.781888, 4.46, 1716.426641, 8.3999010, 0.339,
0170246850, 298.063120, 41.510712, 11.95, 1684.841119, 8.4002404, 0.203,
0392536805, 280.319836, 58.063758, 9.01, 1687.632009, 8.4097582, 0.190,
0180943676, 88.726516, -46.425404, 10.46, 1471.419545, 8.4182186, 0.101,
0260504147, 96.430160, -55.161774, 8.53, 1601.887233, 8.4183061, 0.179,
0381009148, 303.801186, 34.513422, 9.91, 1719.765152, 8.4266413, 0.549,
0323143096, 322.117523, 76.403495, 7.23, 1771.217800, 8.4393269, 0.395,
0387261279, 309.290747, 70.180157, 11.76, 1957.008691, 8.4403624, 0.219,
0452500843, 140.424849, -73.315036, 10.96, 1578.180859, 8.4502808, 0.712,
0103605167, 151.250788, 70.229211, 8.46, 1688.172670, 8.4568659, 0.149,
0053708889, 17.874639, 61.146682, 10.12, 1790.952205, 8.4582565, 0.276,
0285392907, 272.886866, 23.920181, 9.80, 2012.369586, 8.4647572, 0.589,
0121568625, 69.354206, -21.645559, 9.25, 1439.045097, 8.4652048, 0.247,
0431423983, 356.463329, 50.606275, 11.27, 1772.230264, 8.4751232, 0.102,
0389669796, 86.899456, -69.366535, 10.39, 1607.099266, 8.4770958, 0.134,
0021499609, 148.940265, 37.195099, 8.43, 1869.731935, 8.4780878, 0.205,
0268380299, 298.800203, 46.665563, 7.32, 1691.706044, 8.4808361, 0.283,
0380822025, 287.416919, -34.682216, 8.12, 1659.891305, 8.4809570, 0.223,
0016805617, 141.868211, 39.504975, 8.50, 1873.165726, 8.4909155, 0.074,
0016805614, 141.849214, 39.510297, 11.48, 1876.983461, 8.4916123, 0.098,
0281666783, 10.185731, -58.465986, 7.81, 2062.336460, 8.5137427, 0.153,
0214716930, 241.038524, -51.544473, 8.78, 1625.604357, 8.5251621, 0.261,
0389070884, 262.335273, -38.645639, 7.98, 1628.194125, 8.5425301, 0.660,
0219322317, 328.318756, -55.985380, 12.19, 1332.790987, 8.5448393, 0.168,
0410418820, 82.557853, -84.785101, 6.21, 1633.408503, 8.5695260, 0.231,
0393837491, 158.012134, -20.228675, 11.57, 1548.597507, 8.5738220, 0.111,
0233681149, 260.364977, 65.011873, 10.80, 1906.963848, 8.5859279, 0.189,
0039576803, 263.931052, 30.643065, 10.51, 1984.501732, 8.5977700, 0.269,
0077320223, 41.551760, 33.774902, 10.15, 1799.100684, 8.6061014, 0.249,
0009361438, 150.603494, 36.073844, 9.93, 1875.749082, 8.6077407, 0.140,
0439366537, 319.503161, -22.045419, 8.84, 1327.564483, 8.6289386, 0.292,
0437242640, 165.399575, -23.860662, 9.76, 1546.421985, 8.6353794, 0.112,
0174757717, 90.341444, 37.617773, 9.20, 1826.978586, 8.6399351, 0.101,
0292321872, 31.902208, 45.500172, 10.46, 1794.164890, 8.6649282, 0.216,
0206539783, 17.559978, -56.327031, 15.74, 1364.351741, 8.6681789, 0.152,
0332334202, 212.541580, 52.543543, 10.58, 1711.741651, 8.6714114, 0.094,
0425594181, 214.592582, -29.881253, 12.32, 1608.541229, 8.6904726, 0.253,
0414019028, 336.663568, 57.122567, 10.90, 1747.501618, 8.7183021, 0.270,
0399253092, 163.435147, -68.350989, 10.01, 1570.821868, 8.7212403, 0.294,
0176874060, 101.026080, -73.656608, 11.83, 1493.412797, 8.7250003, 0.314,
0279217728, 103.398688, -58.732024, 11.85, 1630.062738, 8.7305630, 0.345,
0268299560, 298.816475, 43.673323, 11.61, 1691.687570, 8.7526476, 0.142,
0393414358, 94.336453, -38.323265, 10.44, 1474.073844, 8.7561839, 0.317,
0102195674, 154.191862, -42.559055, 11.34, 1547.463660, 8.7572000, 0.246,
0092349924, 313.659492, -32.123248, 10.82, 1325.667259, 8.7993940, 0.115,
0213047427, 75.353863, -5.695422, 8.32, 1455.391559, 8.8001062, 0.151,
0436863045, 41.558611, 27.877482, 9.31, 1792.931274, 8.8032580, 0.454,
0073177813, 189.913551, -42.942432, 9.74, 1574.965564, 8.8160188, 0.608,
0149603524, 87.139974, -63.988441, 9.71, 1599.618729, 8.8238820, 0.246,
0423363853, 141.349682, -23.649082, 9.76, 1519.263067, 8.8298231, 0.155,
0382028425, 78.424836, -56.441341, 9.23, 1366.145293, 8.8462010, 0.353,
0275860377, 51.185707, 70.680452, 10.80, 1816.489607, 8.8470804, 0.258,
0261136311, 84.137092, -79.521695, 11.00, 1622.290424, 8.8717027, 0.310,
0269701147, 302.023979, 66.850577, 8.29, 1715.358880, 8.8801324, 0.166,
0144000467, 336.263106, -53.810278, 8.23, 1333.294331, 8.8831592, 0.149,
0371991062, 349.100978, 54.491481, 12.75, 1959.936717, 8.9060154, 0.364,
0219095755, 269.399328, 70.990678, 11.03, 1930.631225, 8.9066489, 0.201,
0186544053, 132.922700, -33.103100, 11.24, 1518.156988, 8.9112560, 0.144,
0178858648, 66.850469, -27.935487, 9.44, 1440.484333, 8.9464560, 0.319,
0320524751, 264.821038, 55.040563, 10.41, 1956.362390, 8.9522212, 0.130,
0053059882, 102.621181, -34.604929, 10.11, 1466.913337, 8.9582177, 0.223,
0123222370, 143.504633, -2.340109, 10.35, 1520.760524, 8.9671621, 0.146,
0054637745, 118.756366, -14.106655, 13.39, 1497.059672, 8.9702618, 0.253,
0139721086, 322.763703, -50.846920, 7.89, 1328.360152, 8.9737351, 0.178,
0319558164, 100.608765, -52.491973, 12.30, 1500.463701, 8.9798845, 0.115,
0139349813, 349.162100, -45.025436, 15.57, 2064.583909, 8.9996607, 0.220,
0172529744, 142.822443, 27.387240, 6.56, 1871.385694, 9.0119805, 0.223,
0052079677, 17.303958, -67.918958, 11.90, 1329.216928, 9.0300130, 0.134,
0365694569, 81.635102, 9.691516, 8.55, 1474.464462, 9.0349680, 0.222,
0229495981, 296.635976, 60.889001, 11.61, 1873.932458, 9.0416491, 0.204,
0329864959, 333.244967, 53.984528, 8.44, 1735.443892, 9.0456620, 0.291,
0145762697, 123.120913, -33.076331, 12.07, 1498.893309, 9.0663975, 0.276,
0203001339, 304.643248, 33.269240, 7.71, 1689.571458, 9.0673009, 0.104,
0382308684, 287.471148, -66.200240, 10.11, 1658.306508, 9.0737123, 0.168,
0396059992, 37.435906, 72.101040, 8.86, 1798.095041, 9.1022293, 0.389,
0165493409, 180.445304, -36.446934, 10.38, 1571.051847, 9.1065193, 0.208,
0207080350, 320.918984, -39.778802, 7.09, 1332.768210, 9.1073059, 0.183,
0207493152, 246.542125, 57.390459, 10.06, 1713.718361, 9.1276498, 0.221,
0453828066, 53.364875, 0.119680, 8.45, 1413.734178, 9.1345195, 0.248,
0453828065, 53.334869, 0.122404, 16.18, 1413.716210, 9.1383090, 0.231,
0151267228, 118.623016, -35.867113, 12.73, 1497.219012, 9.1601819, 0.297,
0455991789, 340.212873, 62.048195, 8.47, 1754.062983, 9.1764269, 0.433,
0274575202, 254.825313, 53.807287, 9.12, 1740.303928, 9.2035894, 0.091,
0118313102, 128.601542, -54.667530, 8.22, 1518.556197, 9.2557270, 0.180,
0207398432, 241.967116, 55.447036, 10.19, 1904.124571, 9.2581804, 0.603,
0320264006, 295.294313, -56.116710, 11.79, 1655.526373, 9.2758197, 0.202,
0053189332, 166.429735, -5.079428, 10.99, 1546.867180, 9.2908633, 0.271,
0117648603, 68.003915, -17.746570, 10.28, 1444.103208, 9.2982863, 0.521,
0451112995, 187.880289, -60.885058, 8.05, 1604.160743, 9.3056453, 0.282,
0398763011, 180.182198, -57.977452, 9.39, 1574.622616, 9.3189094, 0.452,
0292317374, 31.698742, 43.923228, 10.87, 1792.330232, 9.3202138, 0.211,
0364120439, 307.058605, 74.677590, 9.68, 1740.872644, 9.3202772, 0.200,
0164413080, 283.012122, 42.721262, 10.58, 1695.177630, 9.3307063, 0.394,
0376923942, 205.841645, 3.471803, 9.85, 1937.808389, 9.3354434, 0.101,
0301264684, 35.777335, 49.686691, 10.11, 1809.999897, 9.3622535, 0.225,
0014709809, 111.850723, 15.659639, 8.43, 1505.500243, 9.3910703, 0.605,
0099028324, 181.307546, -25.563233, 13.24, 1567.485254, 9.4043400, 0.256,
0099028319, 181.303512, -25.565019, 10.81, 1576.890304, 9.4045943, 0.263,
0238196979, 57.033455, -72.890287, 11.10, 1363.402162, 9.4228509, 0.313,
0443174527, 95.881276, -7.862040, 7.94, 1469.303808, 9.4252907, 0.672,
0255587619, 96.840903, -53.103081, 10.66, 1468.912651, 9.4274907, 0.196,
0115771549, 339.815963, 33.889486, 8.38, 1744.760441, 9.4354720, 0.253,
0354518617, 82.558351, -42.697327, 8.27, 1470.492813, 9.4357683, 0.800,
0140659980, 72.473353, -72.462619, 8.98, 1602.037316, 9.4400721, 0.085,
0140659978, 72.453326, -72.463231, 10.74, 1469.876902, 9.4400954, 0.090,
0121866154, 288.926670, 39.811783, 11.19, 1692.173177, 9.4556658, 0.260,
0427348923, 83.531991, -0.207848, 11.69, 1473.163368, 9.4570322, 0.303,
0280097543, 47.149998, -77.383309, 10.45, , 9.4596523, 0.302,
0167201539, 96.880768, -67.771895, 10.97, 1631.545445, 9.4689278, 0.152,
0467722869, 61.926128, 33.060325, 8.82, 1819.914522, 9.4816460, 0.221,
0004723156, 39.442351, -7.096792, 12.49, 1409.155739, 9.4901054, 0.026,
0369283035, 38.038284, 70.278272, 7.73, 1794.047525, 9.5348094, 0.154,
0184298625, 296.051781, 39.394978, 11.70, 1686.179000, 9.5412426, 0.142,
0048191564, 282.671645, 50.913289, 11.74, 1679.863017, 9.5689982, 0.248,
0405685992, 285.978242, 48.225482, 11.87, 1692.279722, 9.5741104, 0.183,
0198537349, 237.124491, 62.344351, 8.24, 1691.167657, 9.5785564, 0.106,
0319936228, 174.451808, -63.323199, 7.05, 1575.950954, 9.6464394, 0.321,
