col1,TIC,period,morph,RA,DEC,DR3Name,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,SolID,Source,RandomI,e_RAdeg,e_DEdeg,Plx,e_Plx,RPlx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RADEcor,RAPlxcor,RApmRAcor,RApmDEcor,DEPlxcor,DEpmRAcor,DEpmDEcor,PlxpmRAcor,PlxpmDEcor,pmRApmDEcor,NAL,NAC,NgAL,NbAL,gofAL,chi2AL,epsi,sepsi,Solved,APF,nueff,pscol,e_pscol,RApscolCorr,DEpscolCorr,PlxpscolCorr,pmRApscolCorr,pmDEpscolCorr,MatchObsA,Nper,amax,MatchObs,IPDgofha,IPDgofhp,IPDfmp,IPDfow,RUWE,Dup,o_Gmag,FG,e_FG,RFG,Gmag,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,E(BP/RP),NBPcont,NBPblend,NRPcont,NRPblend,Mode,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,RVNper,RVS/N,RVgof,RVchi2,RVTdur,RVamp,RVtempTeff,RVtemplogg,RVtemp[Fe/H],Vatmparam,vbroad,e_Vbroad,o_Vbroad,GRVSmag,e_GRVSmag,o_GRVSmag,RVSS/N,VarFlag,PQSO,PGal,PSS,Teff,b_Teff_x,B_Teff_xa,logg,b_logg_x,B_logg_xa,[Fe/H],b_[Fe/H]_x,B_[Fe/H]_xa,Dist,b_Dist_x,B_Dist_xa,A0,b_A0_x,B_A0_xa,AG,b_AG_x,B_AG_xa,E(BP-RP),b_E(BP-RP)_x,B_E(BP-RP)_xa,Lib,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,RADEcorJ2000,angDist
1766,32150630,1.4920361,0.349,59.244152,-68.626134,Gaia DR3 4666809282267700096,59.24459416187,-68.62596937407,0.0,0.0,132.0,1636148068921376768,4666809282267700096,1333926036,0.3363,0.3329,7.3263,0.3429,21.3672,47.271,33.707,0.438,33.142,0.448,-0.1014,0.1416,0.0395,-0.2537,0.0323,-0.2088,0.214,0.2364,-0.2008,-0.1328,330,286,330,0,347.9167,447860.0,4.106,17548.0,31,false,1.407,,,,,,,,37,25,0.669581,42,0.06961,38.29,3,0,32.084,0,328,148521.30926,219.676,676.092,12.757895,0.003189,39,56210.0,212.931,263.982,13.464009,0.00497,38,140193.0,448.593,312.518,11.881076,0.005134,1.322,0,0,0,0,0,1.582933,0.706115,0.876819,8.18,11.31,1,21,2,19,23.435,40.31,0.0,952.917,141.82,4250.0,2.5,-1.5,111,,,,11.488285,0.023845,19,26.71661,NOT_AVAILABLE,0.0,0.0,0.999442,4578.4,4567.3,4587.7,4.1748,4.1688,4.1859,-0.7828,-0.7941,-0.7668,201.1349,199.1091,203.1051,0.9022,0.8884,0.9142,0.6842,0.6734,0.6935,0.3695,0.3636,0.3746,MARCS,59.24418310988,-68.62611667078,7.003339,7.09935,-0.1122,0.829331
1767,436869712,1.4937971,0.434,42.336107,26.941974,Gaia DR3 114820556179753344,42.33659056526,26.941703001,0.0,0.0,52.0,1636148068921376768,114820556179753344,869629264,0.0189,0.0175,17.29,0.022,786.4933,114.647,97.145,0.025,-60.883,0.021,0.3236,0.2218,-0.1755,0.0593,-0.0614,7.0E-4,0.0787,0.2646,0.1598,0.3349,160,160,160,0,3.7851,592.0,0.113,15.992,31,true,1.413,,,,,,,,18,13,0.038022,22,0.08023,159.9,0,0,1.22,0,160,697084.11153,505.103,1380.08,11.079154,0.002865,20,262452.0,679.684,386.139,11.790916,0.003961,20,624337.0,1344.92,464.218,10.259348,0.004445,1.272,0,0,0,0,0,1.531569,0.711762,0.819806,1.16,0.4,1,8,0,6,51.932,0.46029,0.280074,799.46,2.9,4250.0,3.5,0.5,111,15.3389,3.3968,7,9.963367,0.018076,7,,NOT_AVAILABLE,0.0,0.0,0.99964,4348.9,4347.5,4350.6,4.6472,4.6441,4.6519,0.2522,0.2492,0.2629,58.3419,58.2164,58.4744,0.1991,0.1959,0.2009,0.1485,0.1462,0.1499,0.0785,0.0772,0.0793,MARCS,42.33610624468,26.94197359232,0.406202,0.339503,0.3307,1.833077
1768,278784173,1.4948338,0.196,335.730267,-37.527792,Gaia DR3 6597949448973249792,335.73034079728,-37.52744087944,0.0,0.0,53.0,1636148068921376768,6597949448973249792,1359733362,0.0173,0.016,29.2248,0.0264,1105.8695,90.92,42.299,0.024,80.482,0.02,0.2603,0.1333,-0.2501,0.1035,-0.2502,0.206,-0.4277,-0.5088,0.0844,0.1529,450,0,449,1,4.7087,620.17,0.091,3.9979,31,true,1.242,,,,,,,,51,18,0.035965,52,0.02401,77.47,28,0,1.161,0,438,34329.8323,18.0607,1900.8,14.348187,0.002814,45,5752.81,61.0276,94.2658,15.938843,0.011851,45,56623.3,876.223,64.6221,12.865407,0.017221,1.817,13,32,10,35,0,3.073436,1.590655,1.48278,24.78,2.75,2,20,20,12,14.091,,,893.973,,3600.0,1.0,0.25,111,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999697,3098.8,3094.6,3111.4,5.0105,4.9804,5.0135,-0.0514,-0.0751,0.0014,34.0175,33.8677,37.3125,0.0012,0.0,0.0214,7.0E-4,0.0,0.0131,5.0E-4,0.0,0.0094,MARCS,335.73010374368,-37.5277985803,0.393127,0.328891,0.134,1.281473
1769,360824561,1.4952488,0.459,304.320166,-59.308108,Gaia DR3 6443504005558344832,304.32017841744,-59.30813337673,0.0,0.0,155.0,1636148068921376768,6443504005558344832,1730049293,0.0103,0.0108,1.842,0.0154,119.7526,5.866,1.328,0.011,-5.714,0.012,-0.0527,0.3536,-0.3808,-0.0941,-0.3653,0.0304,-0.1001,-0.2788,-0.008,0.15,365,365,360,5,3.286,809.96,0.084,11.46,31,true,1.594,,,,,,,,42,23,0.017871,44,0.02261,163.9,0,0,1.125,0,340,249502.42525,62.2426,4008.55,12.19468,0.002769,43,143520.0,85.0982,1686.52,12.44626,0.002863,42,152280.0,51.1058,2979.71,11.791285,0.003797,1.186,0,0,0,0,0,0.654976,0.25158,0.403396,-17.93,4.65,1,27,5,19,28.52,21.502,0.0,987.681,81.0,6000.0,3.0,-0.25,222,,,,11.625017,0.020361,22,30.32112,NOT_AVAILABLE,0.0,0.0,0.999661,6326.7,6318.8,6333.9,4.1519,4.1421,4.1739,-0.3943,-0.3983,-0.3898,525.4781,512.3385,531.6065,0.0404,0.0359,0.0442,0.0348,0.031,0.0381,0.0188,0.0167,0.0206,PHOENIX,304.32016685064,-59.30810798235,0.181674,0.194717,0.149,0.094163
1770,254039358,1.4956248,0.354,285.253175,-40.389268,Gaia DR3 6716735084600500608,285.25312107356,-40.38955489773,0.0,0.0,52.0,1636148068921376768,6716735084600500608,1538976362,0.0385,0.0369,5.8479,0.0472,123.8979,65.012,-8.778,0.046,-64.417,0.048,0.1789,-0.1583,0.1331,-0.1867,-0.3018,-0.147,-0.1338,-0.0034,0.4555,0.306,202,202,201,1,36.6123,4516.7,0.331,116.64,31,false,1.574,,,,,,,,23,15,0.075845,25,0.1046,173.0,0,0,3.334,0,198,2880016.06321,915.634,3145.38,9.538879,0.002777,24,1601750.0,561.68,2851.71,9.827055,0.002816,24,1848850.0,481.426,3840.36,9.080642,0.00379,1.198,0,0,0,0,0,0.746413,0.288176,0.458238,-17.94,1.06,1,7,2,7,84.498,6.7337,0.0,940.947,1.49,5750.0,4.0,-0.25,444,,,,8.90496,0.012561,4,100.2956,NOT_AVAILABLE,0.0,0.0,0.999146,5867.1,5854.6,5881.7,4.0769,4.071,4.0859,-0.5962,-0.6125,-0.5792,168.6447,166.0631,170.3423,0.0119,0.0041,0.0209,0.0101,0.0034,0.0178,0.0055,0.0018,0.0096,MARCS,285.25317229564,-40.38926860225,0.728931,0.778096,0.3226,1.043363
1771,377055044,1.4956561,0.429,285.128002,59.203926,Gaia DR3 2155404156106558208,285.12794441544,59.20393095451,0.0,0.0,140.0,1636148068921376768,2155404156106558208,1550698108,0.01,0.0102,2.4558,0.0102,241.2713,6.786,-6.682,0.013,1.184,0.013,-0.1205,-0.1683,-0.2387,0.0854,0.2221,0.0482,-0.2721,-0.0144,-0.223,-0.0033,401,0,401,0,-2.7572,322.15,0.0,0.0,31,false,1.461,,,,,,,,46,27,0.018294,49,0.01353,66.17,0,0,0.903,0,388,62840.74208,89.1771,704.673,13.691764,0.003157,42,27426.9,132.497,207.0,14.243102,0.005941,41,51024.2,135.178,377.459,12.978456,0.004749,1.248,0,1,0,0,0,1.264647,0.551338,0.713308,-17.4,4.68,2,19,2,15,12.878,,,881.911,,4500.0,2.5,-1.0,111,,,,12.674865,0.047998,18,,VARIABLE,0.0,0.0,0.999617,4789.4,4763.0,4827.0,4.3241,4.314,4.3395,-0.4309,-0.4626,-0.3759,401.3286,398.7046,403.4719,0.3156,0.291,0.3509,0.2475,0.228,0.2754,0.1322,0.1218,0.1471,MARCS,285.12800241902,59.20392569088,0.210661,0.206134,-0.0098,0.107625
1772,410522328,1.4957895,0.704,327.948512,61.942915,Gaia DR3 2204312769782267136,327.94846766406,61.94290742604,0.0,0.0,36.0,1636148068921376768,2204312769782267136,1297877589,0.0234,0.024,1.1194,0.0263,42.591,4.929,-4.525,0.03,-1.956,0.029,0.0743,0.1094,-0.0718,-0.1231,0.1277,-0.131,-0.1084,-0.1264,-0.1062,0.0368,342,342,342,0,6.087,2225.2,0.272,62.945,31,false,1.711,,,,,,,,39,27,0.041854,43,0.03267,50.62,0,0,1.242,0,355,2.126123182416E7,113443.0,187.418,7.368396,0.006415,42,1.46313E7,234157.0,62.485,7.425333,0.017599,42,1.02758E7,160829.0,63.8924,7.21836,0.017408,1.171,0,6,0,35,0,0.206973,0.056937,0.150036,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,4.0E-6,14242.7,14079.8,14381.7,3.3572,3.3401,3.3755,-0.0341,-0.0399,-0.0202,741.5168,727.2426,754.0936,0.7263,0.7179,0.7325,0.7026,0.6944,0.7089,0.3794,0.3749,0.3829,A,327.94851042125,61.94291611723,0.476254,0.463249,0.0493,0.079871
1773,319606464,1.4960875,0.395,291.318077,-55.857331,Gaia DR3 6640323836835892480,291.31806568955,-55.85737246971,0.0,0.0,49.0,1636148068921376768,6640323836835892480,1748695582,0.023,0.0226,1.1943,0.0335,35.6042,9.58,-1.386,0.026,-9.479,0.022,0.1046,0.0625,-0.1942,0.1311,-0.3695,0.2558,0.0689,-0.3747,-0.0442,0.146,316,0,316,0,9.2694,621.4,0.169,8.8457,31,false,1.503,,,,,,,,36,20,0.039051,37,0.00637,9.906,0,0,1.393,0,321,22947.68951,10.1199,2267.58,14.78552,0.002797,35,11065.1,19.1939,576.492,15.228653,0.003366,30,17108.5,18.1336,943.47,14.164865,0.003951,1.228,0,1,0,0,0,1.063788,0.443133,0.620655,-6.94,7.96,2,19,4,14,3.7931,,,984.528,,5000.0,3.5,-0.75,111,,,,13.721689,0.142024,17,,NOT_AVAILABLE,0.0,0.0,0.999951,5023.5,4976.4,5060.8,4.3064,4.1991,4.3307,-0.8951,-0.9533,-0.7973,778.2177,753.7913,961.7993,0.1258,0.0866,0.1554,0.1015,0.0697,0.1255,0.0548,0.0377,0.0678,MARCS,291.31807666286,-55.8573303416,0.418279,0.346807,0.1212,0.15103
1775,298421458,1.4993827,0.589,312.026064,27.456999,Gaia DR3 1857740726109895680,312.02611223786,27.4570504797,0.0,0.0,155.0,1636148068921376768,1857740726109895680,511774567,0.0293,0.0328,5.4091,0.0466,116.1707,14.448,7.289,0.041,-12.475,0.043,-0.1381,-0.1538,-0.1274,0.0323,0.0692,0.0098,-0.3825,-0.0807,0.1589,0.0185,402,402,397,5,49.5866,10384.0,0.378,183.45,31,false,1.632,,,,,,,,47,21,0.061851,53,0.02108,166.3,54,0,3.219,0,369,6500216.3444,8439.67,770.198,8.655047,0.003095,46,5506920.0,102152.0,53.9093,8.48627,0.020332,45,5345980.0,110176.0,48.522,7.927828,0.022693,1.67,0,46,0,45,0,0.558442,-0.168777,0.72722,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.859881,0.027515,8.54E-4,,,,,,,,,,,,,,,,,,,,,,,312.02607573233,27.45710592523,0.66636,0.70636,0.0159,0.241022
1776,291572619,1.4998328,0.361,279.1368,-32.7392,Gaia DR3 6736646583051977344,279.13639161044,-32.73922446317,0.003,0.002,71.0,1636148068921376768,6736646583051977344,1011055160,2.771,2.3868,,,,,,,,,0.1176,,,,,,,,,,209,0,181,28,251.8307,173220.0,22.056,18538.0,3,false,,,,,,,,,22,15,4.320709,28,0.2965,0.8707,86,11,,1,193,4598.5234,25.3005,181.756,16.53082,0.006578,21,1300.37,10.8431,119.926,17.553375,0.009474,22,11186.1,27.7568,403.005,14.626198,0.004641,2.715,0,21,0,22,0,2.927177,1.022554,1.904623,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.585271,,,,,,,,,,,,,,,,,,,,,,,279.13639161044,-32.73922446317,2.771002,2.386838,0.1176,1.239779
1778,138971570,1.5018739,0.533,295.217482,39.91003,Gaia DR3 2076286902851413376,295.21745453016,39.90997526231,0.0,0.0,160.0,1636148068921376768,2076286902851413376,471959199,0.0323,0.0338,1.1619,0.0386,30.0859,12.015,-4.736,0.043,-11.043,0.042,-0.0375,-0.1922,-0.0364,0.0318,0.1895,0.0012,-0.2269,-0.113,-0.1217,-0.0809,367,367,367,0,42.6217,7802.3,0.417,239.82,31,false,1.579,,,,,,,,42,26,0.061323,45,0.03245,45.99,0,0,2.947,0,297,367088.29216,83.7233,4384.54,11.77544,0.002766,35,205999.0,136.526,1508.87,12.053878,0.002881,35,230718.0,119.793,1925.98,11.340193,0.003821,1.19,0,33,0,35,0,0.713685,0.278438,0.435247,-2.66,15.73,1,25,7,19,40.751,78.895,0.0,885.939,205.91,6250.0,4.5,-1.5,222,197.8277,62.1191,16,11.180082,0.04192,18,,VARIABLE,0.0,0.0,0.999617,6004.5,5993.8,6018.3,3.9294,3.9128,3.9595,-0.138,-0.1483,-0.1252,667.7554,633.3431,686.6626,0.0108,0.0041,0.0193,0.0092,0.0035,0.0165,0.005,0.0019,0.0089,MARCS,295.21748197108,39.91002434068,0.690892,0.676061,-0.0813,0.211151
1779,346599599,1.5022776,0.475,359.741189,51.891072,Gaia DR3 1944145125823226368,359.74116404757,51.89107944947,0.0,0.0,138.0,1636148068921376768,1944145125823226368,341701986,0.0078,0.0081,2.0255,0.0135,149.7023,3.884,-3.516,0.011,1.651,0.011,-0.4553,0.0631,-0.149,-0.0321,0.1146,-0.1,0.1382,-0.2829,0.2752,-0.5683,586,18,582,4,0.2168,657.36,0.0,0.0,31,false,1.512,,,,,,,,67,25,0.019541,72,0.02115,96.49,0,0,1.006,0,556,111351.5353,156.236,712.716,13.070626,0.003148,64,54813.0,237.933,230.371,13.491333,0.005477,64,81157.8,341.762,237.469,12.47457,0.005932,1.221,0,2,0,2,0,1.016763,0.420707,0.596056,-93.48,3.96,2,29,5,21,18.727,,,994.954,,5000.0,4.0,-0.75,111,,,,12.239981,0.023374,24,,VARIABLE,0.0,0.0,0.999934,5561.4,5553.6,5570.4,4.2728,4.2685,4.2763,-0.5021,-0.5131,-0.4931,483.1986,479.8222,486.4658,0.3644,0.3591,0.3695,0.2993,0.2949,0.3035,0.161,0.1586,0.1633,PHOENIX,359.74118936695,51.89107211278,0.174244,0.180808,-0.5619,0.061584
1780,212344482,1.5050701,0.639,310.037093,-28.872268,Gaia DR3 6798352279407131264,310.0371056774,-28.87246921042,0.0,0.0,95.0,1636148068921376768,6798352279407131264,1048125143,0.0542,0.0252,4.0254,0.0552,72.8662,25.836,11.35,0.062,-23.209,0.041,-0.1464,0.0629,0.2614,-0.4198,0.0188,-0.3317,0.1395,-0.1707,-0.2876,-0.0911,388,388,385,3,47.6614,8661.1,0.394,222.04,31,true,1.605,,,,,,,,44,18,0.089041,59,0.04795,9.815,36,0,3.157,0,402,5053751.7304,7636.1,661.824,8.928332,0.003207,52,4156360.0,57995.4,71.6671,8.791759,0.015405,47,4555160.0,43468.0,104.793,8.101635,0.011029,1.724,1,49,0,45,0,0.690124,-0.136574,0.826697,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,1.0E-6,0.0,0.999999,,,,,,,,,,,,,,,,,,,,,,,310.0370480734,-28.87236605957,0.981716,0.659184,-0.0569,0.725459
1781,423220124,1.5051152,0.514,234.686658,-60.378561,Gaia DR3 5833654521160248448,234.68662117551,-60.37872082016,0.0,0.0,143.0,1636148068921376768,5833654521160248448,129517689,0.0097,0.0101,8.6838,0.0136,640.3478,36.158,-4.142,0.016,-35.92,0.016,-0.1474,-0.0447,-0.086,-0.3092,-2.0E-4,-0.3033,0.1536,-0.0178,0.0421,-0.0604,425,425,417,8,-5.001,580.04,0.061,4.026,31,true,1.564,,,,,,,,48,23,0.022674,49,0.01243,6.322,0,0,0.83,0,419,2884078.06891,377.89,7632.05,9.53735,0.002759,46,1571840.0,424.35,3704.1,9.847525,0.002806,47,1889280.0,493.592,3827.62,9.057154,0.00379,1.2,0,0,0,0,0,0.790371,0.310175,0.480196,-6.85,0.16,1,16,6,9,134.0,-1.3388,0.840686,676.828,1.35,6000.0,4.0,0.0,444,5.6215,0.9505,7,8.876541,0.008914,8,,NOT_AVAILABLE,0.0,0.0,0.996487,5848.9,5835.0,5869.1,4.2971,4.2951,4.3002,-0.2656,-0.2804,-0.2424,114.8106,114.6383,114.9872,0.0686,0.0606,0.0803,0.0579,0.0512,0.0679,0.0312,0.0275,0.0365,MARCS,234.6866584198,-60.37856117463,0.254006,0.24738,-0.0364,0.579072
1782,11793277,1.5069611,0.61,304.174131,41.962717,Gaia DR3 2068658770354456320,304.17410486176,41.96269787126,0.0,0.0,172.0,1636148068921376768,2068658770354456320,794798855,0.0594,0.0669,0.2449,0.0745,3.2879,6.146,-4.015,0.083,-4.653,0.089,-0.0347,0.0335,-0.1917,-0.0585,0.0483,-0.0648,-0.1638,-0.1203,-0.1339,-0.0469,327,327,326,1,75.7685,17582.0,0.775,669.66,31,false,1.536,,,,,,,,37,28,0.124703,42,0.03709,135.8,4,0,5.178,0,273,927591.14177,1619.04,572.926,10.768975,0.003344,31,476954.0,2521.7,189.14,11.14235,0.006383,32,667572.0,3510.04,190.189,10.186649,0.006846,1.234,0,0,0,0,0,0.955701,0.373375,0.582326,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999994,13482.2,13258.0,13741.6,3.381,3.3435,3.4211,0.2558,0.0641,0.3222,1740.9453,1634.1812,1826.1547,2.3507,2.3413,2.3596,2.1259,2.1162,2.1349,1.1609,1.1553,1.1661,A,304.17412886004,41.96271855272,1.3456,1.439274,-0.0406,0.098173
1784,393344055,1.509342,0.6,130.681967,-45.555021,Gaia DR3 5522043683025398400,130.68193307459,-45.55500287716,0.0,0.0,179.0,1636148068921376768,5522043683025398400,323816028,0.0596,0.0693,0.8941,0.0743,12.0301,6.972,-4.952,0.076,4.908,0.085,-0.0046,0.1642,-0.1391,0.1508,0.0177,0.1424,-0.2972,0.1086,0.1769,-0.0413,334,334,334,0,52.71,14228.0,0.771,526.62,31,false,1.696,,,,,,,,38,25,0.121473,42,0.01297,24.81,1,0,3.647,0,336,9260111.53793,17696.3,523.28,8.270826,0.003449,39,6173590.0,29783.1,207.285,8.362197,0.005935,40,4704410.0,31414.9,149.751,8.066632,0.008176,1.175,0,0,0,0,0,0.295565,0.091371,0.204194,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999981,18390.1,18159.7,18654.8,3.6485,3.5898,3.7359,-0.3737,-0.5418,-0.1927,923.9357,816.2142,1002.8495,1.1267,1.1194,1.133,1.088,1.0806,1.0944,0.5905,0.5864,0.5941,A,130.6819645041,-45.55502468873,1.223691,1.381661,-0.0546,0.107564
1785,120251815,1.5102144,0.576,284.352193,40.714697,Gaia DR3 2103639835867510656,284.35215372728,40.71467047586,0.0,0.0,162.0,1636148068921376768,2103639835867510656,1025262949,0.0186,0.0197,1.374,0.0216,63.5741,8.69,-6.275,0.024,-6.011,0.026,-0.0412,0.1227,-0.0709,-0.1299,0.0847,-0.1125,-0.1845,-0.0673,-0.1517,-0.0849,386,386,386,0,15.0797,3302.1,0.238,95.513,31,true,1.589,,,,,,,,44,26,0.036567,49,0.03526,73.42,0,0,1.592,0,346,455924.71637,219.016,2081.69,11.540134,0.002804,38,260715.0,325.591,800.746,11.798126,0.003102,37,281096.0,245.89,1143.18,11.12576,0.003897,1.188,0,0,0,0,0,0.672366,0.257992,0.414374,-44.91,21.45,1,21,4,17,43.414,65.914,0.0,915.42,259.16,6250.0,4.5,-0.25,222,225.3196,101.4214,17,10.965002,0.015946,17,,VARIABLE,0.0,0.0,0.999866,6299.4,6284.6,6315.8,3.7347,3.723,3.7447,-0.2205,-0.2257,-0.218,738.3792,731.0533,747.4972,0.1085,0.1,0.1192,0.0938,0.0865,0.1031,0.0506,0.0466,0.0556,MARCS,284.35219052278,40.71469719143,0.383381,0.417717,-0.0722,0.143533
1786,450104319,1.5105708,0.538,73.734885,8.600114,Gaia DR3 3289569435452830592,73.73485845351,8.59997705323,0.0,0.0,82.0,1636148068921376768,3289569435452830592,1058081829,0.0258,0.013,8.2857,0.0309,267.9903,11.897,-11.406,0.036,-3.383,0.025,0.2264,0.0169,0.1744,-0.0232,0.038,0.0198,0.0783,0.2362,0.2118,0.0102,589,589,588,1,2.4969,3698.0,0.234,68.405,31,false,1.723,,,,,,,,66,19,0.050267,66,0.04578,152.8,0,0,1.073,1,570,2.931039682387E7,11280.4,2598.34,7.019813,0.002787,62,2.1805E7,143265.0,152.201,6.992153,0.00766,62,1.50126E7,99087.4,151.509,6.806755,0.008102,1.256,0,57,0,62,0,0.185398,-0.02766,0.213058,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999602,10069.0,10040.1,10096.9,4.254,4.2501,4.259,0.144,0.1325,0.1918,121.882,121.4773,122.3043,0.3735,0.3705,0.3767,0.3568,0.3539,0.3599,0.1899,0.1883,0.1916,A,73.73490972502,8.59999208864,0.571049,0.406556,0.011,0.501982
1787,233006806,1.5112536,0.534,247.30132,75.455688,Gaia DR3 1703256662339666304,247.30115042442,75.45592396038,0.0,0.0,141.0,1636148068921376768,1703256662339666304,688607721,0.0292,0.0297,6.7824,0.0318,213.4208,54.201,-9.774,0.038,53.313,0.041,-0.0853,-0.2324,0.1258,0.1998,-0.0153,0.1242,-0.1691,-0.3056,-0.2776,0.0604,332,9,332,0,42.8648,2981.3,0.341,92.837,31,false,1.382,,,,,,,,38,26,0.058427,43,0.02545,54.58,42,0,3.08,0,363,96881.15683,255.849,378.665,13.221768,0.003977,43,33574.0,290.267,115.666,14.023533,0.009793,43,95507.8,631.916,151.14,12.297798,0.008117,1.332,0,0,0,0,0,1.725735,0.801764,0.92397,-17.17,16.66,1,14,6,11,16.332,29.422,0.0,874.385,173.38,4250.0,3.0,-2.0,111,,,,11.901573,0.086522,8,,NOT_AVAILABLE,0.0,0.0,0.992964,,,,,,,,,,,,,,,,,,,,,,,247.30132341045,75.45568701585,0.606307,0.660255,0.0448,0.86318
1788,406631696,1.5120523,0.424,351.412304,71.846171,Gaia DR3 2227564382686018944,351.4124394603,71.84622599589,0.0,0.0,142.0,1636148068921376768,2227564382686018944,768079388,0.0088,0.009,3.3048,0.0102,325.33,15.426,9.549,0.012,12.115,0.011,-0.1068,0.1317,-0.0718,2.0E-4,0.0351,-0.0191,0.097,-0.0975,0.0208,-0.195,355,355,353,2,-2.7254,575.96,0.057,4.2893,31,true,1.556,,,,,,,,41,26,0.017792,51,0.01246,81.57,0,0,0.898,0,380,955706.08918,123.001,7769.9,10.736556,0.002759,42,510886.0,241.52,2115.3,11.067731,0.002837,41,638566.0,217.206,2939.91,10.23488,0.003797,1.203,0,0,0,0,0,0.83285,0.331175,0.501676,-20.17,0.37,1,21,4,19,74.763,0.20609,0.35207,984.882,4.61,6000.0,3.5,-0.25,444,6.8039,4.1673,13,10.039844,0.008879,13,,NOT_AVAILABLE,0.0,0.0,0.999915,6344.8,6261.9,6369.8,3.9492,3.8899,3.9614,-0.3865,-0.4136,-0.3791,304.7266,301.3416,324.4135,0.4432,0.3954,0.4565,0.3775,0.3361,0.389,0.2038,0.1815,0.2101,PHOENIX,351.41230324906,71.84617215142,0.192672,0.182818,-0.1941,0.249567
1789,401626459,1.5129236,0.411,220.16027,-60.026906,Gaia DR3 5878910041749840128,220.15947298201,-60.02701823052,0.0,0.0,167.0,1636148068921376768,5878910041749840128,600467971,0.0065,0.0092,12.4864,0.013,963.0999,93.203,-89.716,0.011,-25.254,0.011,-0.1689,-0.0562,-0.4163,0.1292,0.0761,0.1985,-0.3501,0.0467,-0.0349,0.107,593,593,589,4,-5.804,797.49,0.04,2.6555,31,true,1.513,,,,,,,,67,21,0.016456,76,0.001093,87.23,0,0,0.835,0,640,2586447.19704,4040.2,640.179,9.655608,0.003235,66,1254440.0,7156.63,175.284,10.092416,0.006794,64,1910470.0,8015.65,238.343,9.045043,0.005919,1.224,0,48,0,43,0,1.047373,0.436808,0.610565,-6.63,26.77,1,5,2,4,74.614,47.342,0.0,707.389,130.16,5000.0,4.0,-1.0,111,,,,8.817543,0.004032,2,,NOT_AVAILABLE,0.0,0.0,0.999389,5698.1,5696.1,5700.0,4.3492,4.3483,4.3502,-0.2126,-0.2153,-0.21,79.9832,79.8691,80.0743,0.5337,0.5318,0.5357,0.4395,0.4379,0.4411,0.2366,0.2357,0.2375,MARCS,220.16027110771,-60.02690598739,0.175158,0.186481,0.0891,1.489314
1790,273173532,1.5130931,0.608,315.974147,46.330534,Gaia DR3 2163574661395444864,315.97416326631,46.33053688082,0.0,0.0,171.0,1636148068921376768,2163574661395444864,1168887956,0.0213,0.023,1.1435,0.0251,45.4763,2.402,2.358,0.029,0.459,0.03,-0.0225,-0.0618,-0.1981,-0.0894,0.1199,-0.0907,-0.3178,-0.0298,-0.0034,-0.0683,452,452,451,1,0.1716,2595.1,0.274,56.765,31,false,1.765,,,,,,,,52,28,0.042416,55,0.02623,2.08,0,0,1.005,1,440,1.476082949635E7,45388.5,325.211,7.76459,0.004329,50,1.08525E7,93873.6,115.608,7.749717,0.009797,50,6471660.0,56294.3,114.961,7.720356,0.010173,1.174,0,14,0,38,0,0.029361,-0.014873,0.044233,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,5.0E-5,,,,,,,,,,,,,,,,,,,,,,,315.97414809078,46.33053484038,0.466913,0.48318,-0.0583,0.041743
